from,to,cost
845,55,1825.6
845,830,1933.25
845,837,1472.8
845,850,1393.2
845,857,377.57
846,454,1870.25
846,463,1904.93
846,468,1751.1
846,838,585.03
846,842,1217.7
846,844,238.08
846,859,1538.12
847,422,1298.8
847,423,1243.03
847,427,1232.19
847,447,1258.43
847,454,1739.21
847,463,1714.71
847,468,1295.71
847,826,464.92
847,832,1870.66
847,833,440.06
847,835,991.34
847,836,1438.35
847,839,987.66
847,842,1734.18
847,854,155.54
847,856,475.62
847,859,1416.08
848,475,596.1
848,485,1727.05
848,490,1764.88
848,515,1130.54
848,521,1048.42
848,523,103.24
848,528,601.47
848,536,1069.32
848,547,1123.22
848,557,1701.23
848,559,128.33
848,573,1639.37
848,831,1631.78
848,834,511.91
848,843,1616.5
848,851,1016.52
848,852,45.84
848,860,559.11
849,840,275.38
849,841,1869.18
849,858,1726.55
850,837,79.64
850,845,1393.2
850,857,1762.42
851,475,1065.71
851,485,1556.02
851,515,1265.37
851,521,1775.79
851,523,1070.8
851,528,1084.58
851,536,1800.25
851,547,1252.5
851,559,1099.3
851,573,1486.12
851,829,1047.22
851,831,629.98
851,834,1513.23
851,843,613.99
851,848,1016.52
851,852,1019.69
851,860,1561.85
852,475,641.37
852,485,1768.92
852,490,1720.38
852,515,1174.81
852,521,1007.4
852,523,144.18
852,528,646.93
852,536,1028.55
852,547,1167.39
852,557,1656.76
852,559,166.02
852,573,1681.25
852,831,1629.76
852,834,498.24
852,843,1614.63
852,848,45.84
852,851,1019.69
852,860,546.27
853,521,1812.69
853,523,1951.61
853,536,1802.05
853,559,1924.04
853,605,403.88
853,631,420.67
853,632,1964.84
853,633,1959.36
853,660,385.95
853,671,1821.49
853,673,1187.41
853,677,973.56
853,834,1533.17
853,860,1485.47
854,422,1146.21
854,423,1089.24
854,427,1078.18
854,444,1897.3
854,447,1104.0
854,454,1689.16
854,463,1667.25
854,468,1204.03
854,826,311.28
854,833,587.4
854,835,1129.24
854,836,1571.97
854,839,1124.07
854,842,1592.11
854,847,155.54
854,856,320.88
854,859,1271.78
855,3,861.78
855,5,1305.14
855,7,741.97
855,9,1287.91
855,16,731.81
855,18,419.47
855,20,1256.72
855,29,1971.18
855,35,1901.54
855,36,1980.62
855,45,1249.44
855,46,840.46
855,55,439.56
855,830,289.91
855,832,863.84
855,835,1743.06
855,836,1297.36
855,839,1746.55
855,857,1852.94
856,422,849.26
856,423,786.4
856,427,774.18
856,444,1638.13
856,447,797.25
856,454,1589.27
856,463,1573.49
856,468,1026.16
856,826,23.41
856,833,905.74
856,835,1437.06
856,836,1872.99
856,838,1936.79
856,839,1430.34
856,842,1290.82
856,847,475.62
856,854,320.88
856,859,967.53
857,3,1060.88
857,5,1071.76
857,7,1846.37
857,9,1096.65
857,16,1861.63
857,18,1468.78
857,29,1667.46
857,36,1654.73
857,46,1086.76
857,55,1450.27
857,830,1563.25
857,837,1841.81
857,845,377.57
857,850,1762.42
857,855,1852.94
858,840,1998.48
858,841,144.34
858,849,1726.55
859,422,738.5
859,423,680.95
859,427,669.96
859,444,1437.57
859,447,645.55
859,454,1318.82
859,463,1327.25
859,468,719.22
859,826,969.77
859,833,1856.09
859,838,971.24
859,842,324.0
859,844,1775.61
859,846,1538.12
859,847,1416.08
859,854,1271.78
859,856,967.53
860,475,989.83
860,490,1541.14
860,515,1514.86
860,521,768.47
860,523,544.47
860,528,985.29
860,536,779.9
860,547,1511.16
860,557,1479.49
860,559,525.56
860,605,1868.63
860,631,1888.34
860,660,1687.79
860,673,1665.07
860,834,48.71
860,848,559.11
860,851,1561.85
860,852,546.27
860,853,1485.47
861,886,658.46
861,904,1862.55
861,916,1445.9
861,960,1539.57
861,987,22.07
861,994,1298.78
861,1003,1216.96
861,1011,1451.34
862,898,978.58
862,905,24.38
862,914,797.49
862,916,1847.44
862,922,854.89
862,933,552.06
862,946,1537.26
862,980,553.67
862,1011,1844.5
862,1014,1545.19
863,900,1599.95
864,874,1372.24
864,889,631.25
864,896,1278.89
864,925,1917.77
864,951,1912.33
864,968,1382.0
864,977,1280.53
864,978,691.98
864,998,272.3
865,876,1705.72
865,925,1499.85
865,936,541.93
865,937,1713.72
865,951,1498.48
865,953,595.62
865,962,844.42
865,965,49.69
865,966,1092.92
865,979,594.13
865,985,925.22
866,880,1367.02
866,882,1186.15
866,926,1050.31
866,929,983.81
866,932,1344.39
866,950,975.35
866,964,1851.9
866,991,22.76
866,1017,1859.99
867,286,1814.63
867,290,1613.18
867,303,1966.88
867,311,1128.57
867,314,1129.71
867,315,1350.45
867,318,1834.44
867,342,1131.04
867,387,1356.19
867,405,1951.86
867,885,397.21
867,887,1590.48
867,906,1949.52
867,909,921.28
867,915,906.4
867,961,1850.66
867,967,524.18
867,1002,1835.73
867,1016,522.77
868,871,532.2
868,873,555.06
868,877,1751.97
868,895,1643.93
868,912,1311.95
868,927,554.62
868,941,1759.85
868,949,869.26
868,963,876.25
868,981,1182.81
868,995,382.78
868,1006,1034.5
868,1009,25.54
868,1023,1085.62
869,884,765.91
869,913,757.43
869,921,1819.97
869,945,1477.1
869,952,318.31
869,984,1812.73
869,986,939.18
869,1004,580.25
869,1013,1492.8
869,1025,1491.78
870,899,731.17
870,902,1219.63
870,918,28.44
870,928,1904.1
870,931,1219.61
870,939,1946.44
870,940,828.07
870,944,751.53
870,955,1936.76
870,972,1905.17
870,1001,1935.92
870,1012,807.91
870,1018,1937.82
871,868,532.2
871,873,1085.07
871,895,1142.42
871,903,1773.74
871,912,1827.43
871,927,1082.42
871,941,1259.3
871,949,345.7
871,963,349.05
871,981,1700.64
871,995,150.03
871,1006,508.88
871,1009,533.89
871,1015,1990.65
871,1023,1602.59
872,880,1450.01
872,890,284.93
872,926,1753.56
872,939,235.44
872,940,1352.86
872,964,962.8
872,1001,245.03
872,1012,1373.28
872,1017,963.87
873,868,555.06
873,871,1085.07
873,877,1199.45
873,910,1511.51
873,912,770.73
873,921,1906.86
873,927,29.41
873,949,1424.28
873,963,1431.02
873,981,639.89
873,984,1910.63
873,990,1515.22
873,995,936.77
873,1006,1589.51
873,1009,557.8
873,1023,545.84
874,864,1372.24
874,889,1944.16
874,925,569.45
874,951,570.62
874,953,1477.56
874,962,1227.6
874,968,24.35
874,978,800.5
874,979,1476.3
874,985,1144.35
874,998,1603.45
875,428,675.15
875,440,1174.7
875,446,1584.97
875,449,501.93
875,452,1888.54
875,470,489.33
875,897,761.94
875,904,1225.38
875,920,459.79
875,923,463.35
875,947,177.47
875,960,1550.59
875,1021,1484.23
876,865,1705.72
876,895,1754.84
876,903,1181.44
876,919,336.48
876,936,1239.71
876,937,25.12
876,941,1641.77
876,965,1734.1
876,966,669.0
876,983,551.93
876,1015,962.41
877,868,1751.97
877,873,1199.45
877,910,323.41
877,912,461.38
877,921,730.79
877,927,1197.62
877,945,1096.34
877,981,579.07
877,984,730.01
877,986,1729.42
877,990,322.04
877,1009,1756.31
877,1023,676.9
878,182,1480.14
878,198,515.9
878,896,1914.59
878,908,795.01
878,917,1146.98
878,924,1124.58
878,934,1115.68
878,954,936.07
878,956,23.2
878,969,1770.67
878,977,1915.54
878,982,926.35
878,996,1776.97
878,999,1147.55
879,888,1373.1
879,891,1492.52
879,924,1800.99
879,934,1794.7
879,943,661.91
879,948,273.49
879,954,1980.98
879,969,1057.39
879,976,662.83
879,982,1974.24
879,996,1063.91
880,866,1367.02
880,872,1450.01
880,890,1169.08
880,926,316.84
880,939,1685.28
880,964,493.38
880,991,1369.01
880,1001,1694.63
880,1017,498.07
881,705,1524.46
881,716,1703.33
881,717,1661.64
881,730,1825.73
881,753,1816.37
881,788,1803.96
881,798,1384.99
881,823,1665.57
881,893,783.36
881,907,1563.41
881,938,542.1
881,942,561.96
881,973,1567.8
881,974,1930.21
881,1007,1780.07
881,1008,21.7
881,1019,556.43
882,866,1186.15
882,929,225.76
882,932,177.05
882,950,223.91
882,958,1718.8
882,975,1242.56
882,991,1192.16
882,992,1275.0
883,959,22.34
883,989,1159.13
883,997,1669.38
883,1024,1702.51
884,869,765.91
884,913,23.21
884,952,447.96
884,986,1703.33
884,1004,1345.25
884,1013,727.31
884,1025,725.95
885,286,1608.77
885,290,1289.51
885,303,1702.53
885,311,814.55
885,314,752.08
885,315,954.01
885,318,1624.38
885,342,802.72
885,387,960.48
885,405,1691.26
885,867,397.21
885,887,1930.76
885,906,1555.64
885,909,1279.09
885,915,1269.02
885,967,130.73
885,1016,125.82
886,861,658.46
886,897,1666.67
886,904,1205.02
886,960,881.34
886,987,666.06
886,994,1888.06
886,1003,1806.71
887,867,1590.48
887,885,1930.76
887,909,674.26
887,915,694.71
887,930,1864.21
887,961,272.89
887,970,1524.32
887,988,1828.08
887,1002,266.42
888,879,1373.1
888,891,122.29
888,922,1536.06
888,933,1794.28
888,943,711.78
888,946,852.63
888,948,1631.8
888,976,710.28
888,980,1801.7
888,1014,858.59
889,864,631.25
889,874,1944.16
889,896,647.64
889,908,1770.76
889,917,1421.26
889,968,1957.37
889,977,649.38
889,978,1321.91
889,998,360.51
889,999,1425.89
890,872,284.93
890,880,1169.08
890,926,1475.91
890,939,518.01
890,940,1636.38
890,964,679.31
890,1001,529.44
890,1012,1657.18
890,1017,679.64
891,879,1492.52
891,888,122.29
891,922,1422.55
891,933,1685.75
891,943,830.7
891,946,733.55
891,948,1752.5
891,976,829.95
891,980,1692.51
891,1014,738.7
892,935,652.27
892,1000,24.09
893,881,783.36
893,938,242.06
893,942,1345.11
893,974,1148.87
893,1007,1000.66
893,1008,788.68
893,1019,1339.79
894,705,1595.03
894,713,1022.48
894,716,1875.81
894,717,568.7
894,724,1837.98
894,737,1847.15
894,744,1021.23
894,753,581.13
894,760,1465.7
894,764,1516.32
894,788,576.28
894,798,838.23
894,823,548.61
894,902,1731.43
894,907,556.33
894,928,1047.57
894,931,1731.98
894,942,1558.41
894,955,1014.91
894,972,1045.89
894,973,553.16
894,1005,23.35
894,1018,1013.24
894,1019,1563.24
895,868,1643.93
895,871,1142.42
895,876,1754.84
895,903,633.81
895,919,1421.35
895,937,1751.96
895,941,116.87
895,949,800.57
895,963,802.76
895,983,1227.66
895,995,1276.84
895,1006,649.38
895,1009,1638.05
895,1015,848.33
896,864,1278.89
896,878,1914.59
896,889,647.64
896,908,1124.07
896,917,773.76
896,956,1920.83
896,977,18.58
896,978,1969.14
896,998,1007.77
896,999,778.26
897,428,1259.99
897,440,1679.33
897,449,1019.23
897,470,984.9
897,875,761.94
897,886,1666.67
897,904,465.11
897,920,1221.08
897,923,1225.27
897,947,938.98
897,960,789.98
898,862,978.58
898,905,979.4
898,914,189.73
898,916,872.46
898,922,1825.99
898,933,1527.16
898,980,1526.54
898,994,1027.57
898,1003,1106.36
898,1011,871.27
899,870,731.17
899,902,488.47
899,918,715.35
899,928,1172.94
899,931,488.6
899,940,1559.25
899,944,29.51
899,955,1205.6
899,972,1174.02
899,1012,1538.91
899,1018,1206.67
900,863,1599.95
900,901,1099.98
900,1020,1079.05
901,900,1099.98
901,930,1172.85
901,970,1511.92
901,988,1207.91
901,1020,31.11
902,744,1998.53
902,870,1219.63
902,894,1731.43
902,899,488.47
902,918,1203.76
902,928,684.65
902,931,22.08
902,944,469.21
902,955,717.29
902,972,685.55
902,1005,1728.93
902,1018,718.2
903,871,1773.74
903,876,1181.44
903,895,633.81
903,919,846.04
903,937,1183.36
903,941,517.77
903,949,1433.81
903,963,1436.44
903,966,1849.72
903,983,631.5
903,995,1904.83
903,1006,1282.98
903,1015,224.39
904,428,1702.94
904,449,1427.17
904,470,1390.77
904,861,1862.55
904,875,1225.38
904,886,1205.02
904,897,465.11
904,920,1683.22
904,923,1688.26
904,947,1401.77
904,960,325.22
904,987,1870.82
905,862,24.38
905,898,979.4
905,914,796.82
905,916,1849.55
905,922,859.11
905,933,555.48
905,946,1537.53
905,980,558.04
905,1011,1846.93
905,1014,1545.84
906,286,1882.17
906,290,823.65
906,296,1911.02
906,303,1248.3
906,311,1261.92
906,314,985.65
906,315,607.82
906,318,1873.6
906,342,1206.29
906,387,667.96
906,405,1263.97
906,867,1949.52
906,885,1555.64
906,911,1582.17
906,967,1437.38
906,971,1055.89
906,1010,1504.55
906,1016,1433.08
907,705,1278.11
907,713,1161.77
907,716,1583.74
907,717,298.55
907,730,1803.62
907,744,1174.06
907,753,488.45
907,760,1666.34
907,764,1730.51
907,788,472.09
907,798,395.96
907,823,276.38
907,881,1563.41
907,894,556.33
907,928,1603.86
907,942,1002.08
907,955,1571.2
907,972,1602.21
907,973,25.35
907,1005,559.69
907,1008,1558.56
907,1018,1569.56
907,1019,1006.99
908,198,1306.99
908,878,795.01
908,889,1770.76
908,896,1124.07
908,917,352.28
908,924,1919.37
908,934,1910.11
908,954,1730.98
908,956,799.6
908,977,1124.01
908,982,1721.36
908,999,352.61
909,311,1762.71
909,314,1894.61
909,342,1791.32
909,867,921.28
909,885,1279.09
909,887,674.26
909,915,33.39
909,961,929.75
909,967,1385.2
909,1002,914.5
909,1016,1393.46
910,873,1511.51
910,877,323.41
910,912,751.0
910,921,407.52
910,927,1507.77
910,945,772.94
910,981,877.98
910,984,406.63
910,986,1406.03
910,990,24.75
910,1004,1699.34
910,1023,975.85
911,906,1582.17
911,971,526.95
911,1010,80.31
911,1022,847.73
912,868,1311.95
912,871,1827.43
912,873,770.73
912,877,461.38
912,910,751.0
912,921,1138.17
912,927,763.93
912,945,1498.59
912,981,130.94
912,984,1142.94
912,990,757.74
912,995,1684.15
912,1009,1318.63
912,1023,226.42
913,869,757.43
913,884,23.21
913,952,440.27
913,986,1695.78
913,1004,1337.33
913,1013,735.39
913,1025,734.6
914,862,797.49
914,898,189.73
914,905,796.82
914,916,1060.5
914,922,1649.56
914,933,1348.6
914,980,1348.98
914,994,1216.15
914,1003,1294.48
914,1011,1059.87
915,311,1767.05
915,314,1893.55
915,342,1794.7
915,867,906.4
915,885,1269.02
915,887,694.71
915,909,33.39
915,961,946.73
915,967,1376.94
915,1002,930.75
915,1016,1384.61
916,861,1445.9
916,862,1847.44
916,898,872.46
916,905,1849.55
916,914,1060.5
916,987,1451.94
916,994,157.36
916,1003,233.99
916,1011,23.82
917,198,1657.49
917,878,1146.98
917,889,1421.26
917,896,773.76
917,908,352.28
917,956,1151.82
917,977,773.03
917,998,1781.51
917,999,26.59
918,870,28.44
918,899,715.35
918,902,1203.76
918,928,1887.91
918,931,1203.32
918,939,1962.81
918,940,844.54
918,944,735.01
918,955,1920.57
918,972,1889.27
918,1001,1952.0
918,1012,823.75
918,1018,1921.92
919,876,336.48
919,895,1421.35
919,903,846.04
919,936,1574.13
919,937,337.37
919,941,1307.52
919,966,1005.47
919,983,222.59
919,1015,629.25
920,428,608.9
920,440,1066.61
920,446,1499.27
920,449,555.98
920,452,1873.82
920,470,575.12
920,875,459.79
920,897,1221.08
920,904,1683.22
920,923,25.59
920,947,282.34
920,958,1669.93
920,1021,1024.44
921,869,1819.97
921,873,1906.86
921,877,730.79
921,910,407.52
921,912,1138.17
921,927,1901.36
921,945,365.76
921,981,1268.13
921,984,24.1
921,986,998.72
921,990,411.55
921,1004,1298.78
921,1023,1364.58
922,862,854.89
922,888,1536.06
922,891,1422.55
922,898,1825.99
922,905,859.11
922,914,1649.56
922,933,304.13
922,946,705.59
922,980,301.22
922,1014,709.04
923,428,584.84
923,440,1041.11
923,446,1473.76
923,449,579.22
923,452,1899.4
923,470,597.74
923,875,463.35
923,897,1225.27
923,904,1688.26
923,920,25.59
923,947,286.49
923,958,1667.43
923,1021,1022.03
924,1,1891.59
924,182,786.09
924,198,616.36
924,878,1124.58
924,879,1800.99
924,908,1919.37
924,934,23.15
924,948,1527.7
924,954,196.18
924,956,1121.26
924,969,743.88
924,982,200.35
924,996,739.22
925,864,1917.77
925,865,1499.85
925,874,569.45
925,951,25.53
925,953,908.19
925,962,658.31
925,965,1461.66
925,968,568.53
925,978,1369.81
925,979,906.86
925,985,574.93
926,866,1050.31
926,872,1753.56
926,880,316.84
926,890,1475.91
926,939,1988.98
926,964,806.69
926,991,1052.52
926,1001,1997.07
926,1017,812.96
927,868,554.62
927,871,1082.42
927,873,29.41
927,877,1197.62
927,910,1507.77
927,912,763.93
927,921,1901.36
927,949,1423.12
927,963,1429.38
927,981,633.41
927,984,1905.49
927,990,1511.94
927,995,934.85
927,1006,1588.24
927,1009,558.7
927,1023,538.1
928,713,1456.42
928,717,1560.67
928,724,1751.86
928,737,1769.76
928,744,1435.2
928,753,1480.06
928,760,1612.71
928,764,1620.0
928,788,1484.74
928,798,1849.54
928,823,1547.83
928,870,1904.1
928,894,1047.57
928,899,1172.94
928,902,684.65
928,907,1603.86
928,918,1887.91
928,931,684.59
928,944,1152.91
928,955,32.67
928,972,23.81
928,973,1600.08
928,1005,1044.61
928,1018,41.48
929,866,983.81
929,882,225.76
929,932,402.48
929,950,23.65
929,958,1940.5
929,975,1463.91
929,991,987.81
929,992,1496.45
930,887,1864.21
930,901,1172.85
930,961,1594.93
930,970,345.84
930,988,45.53
930,1002,1598.16
930,1020,1193.39
931,744,1987.69
931,870,1219.61
931,894,1731.98
931,899,488.6
931,902,22.08
931,918,1203.32
931,928,684.59
931,944,468.32
931,955,717.25
931,972,686.25
931,1005,1729.18
931,1018,718.89
932,866,1344.39
932,882,177.05
932,929,402.48
932,950,399.23
932,958,1543.17
932,975,1067.33
932,991,1351.74
932,992,1099.69
933,862,552.06
933,888,1794.28
933,891,1685.75
933,898,1527.16
933,905,555.48
933,914,1348.6
933,922,304.13
933,946,990.97
933,980,21.84
933,1014,997.44
934,1,1913.36
934,182,808.65
934,198,605.38
934,878,1115.68
934,879,1794.7
934,908,1910.11
934,924,23.15
934,948,1521.58
934,954,194.1
934,956,1112.8
934,969,738.26
934,982,195.41
934,996,734.46
935,153,1948.25
935,154,1866.92
935,162,1848.21
935,163,1767.85
935,538,1930.47
935,892,652.27
935,1000,641.86
936,865,541.93
936,876,1239.71
936,919,1574.13
936,937,1243.14
936,953,1136.9
936,962,1384.62
936,965,585.42
936,966,583.74
936,979,1134.37
936,983,1779.27
936,985,1463.75
937,865,1713.72
937,876,25.12
937,895,1751.96
937,903,1183.36
937,919,337.37
937,936,1243.14
937,941,1639.34
937,965,1742.66
937,966,669.27
937,983,555.69
937,1015,965.53
938,705,1914.22
938,798,1912.62
938,881,542.1
938,893,242.06
938,942,1104.06
938,974,1390.86
938,1007,1242.28
938,1008,548.17
938,1019,1098.34
939,870,1946.44
939,872,235.44
939,880,1685.28
939,890,518.01
939,918,1962.81
939,926,1988.98
939,940,1118.38
939,964,1197.16
939,1001,26.55
939,1012,1139.2
939,1017,1197.65
940,870,828.07
940,872,1352.86
940,890,1636.38
940,899,1559.25
940,918,844.54
940,939,1118.38
940,944,1579.4
940,1001,1107.9
940,1012,30.0
941,868,1759.85
941,871,1259.3
941,876,1641.77
941,895,116.87
941,903,517.77
941,919,1307.52
941,937,1639.34
941,949,917.31
941,963,919.3
941,983,1111.98
941,995,1393.53
941,1006,765.23
941,1009,1753.73
941,1015,731.48
942,705,1250.21
942,713,1858.06
942,716,1503.24
942,717,1107.61
942,730,1677.03
942,744,1880.79
942,753,1272.24
942,788,1258.87
942,798,858.79
942,823,1109.82
942,881,561.96
942,893,1345.11
942,894,1558.41
942,907,1002.08
942,938,1104.06
942,973,1006.05
942,1005,1561.42
942,1008,556.56
942,1019,25.06
943,879,661.91
943,888,711.78
943,891,830.7
943,946,1564.07
943,948,924.83
943,969,1699.7
943,976,21.68
943,996,1702.78
943,1014,1569.4
944,870,751.53
944,899,29.51
944,902,469.21
944,918,735.01
944,928,1152.91
944,931,468.32
944,940,1579.4
944,955,1185.57
944,972,1154.44
944,1012,1558.76
944,1018,1187.08
945,869,1477.1
945,877,1096.34
945,910,772.94
945,912,1498.59
945,921,365.76
945,952,1773.34
945,981,1629.13
945,984,366.73
945,986,633.09
945,990,775.94
945,1004,938.93
945,1023,1724.75
946,862,1537.26
946,888,852.63
946,891,733.55
946,905,1537.53
946,922,705.59
946,933,990.97
946,943,1564.07
946,976,1562.88
946,980,993.95
946,1014,25.52
947,428,612.36
947,440,1113.58
947,446,1537.95
947,449,471.42
947,452,1867.76
947,470,472.15
947,875,177.47
947,897,938.98
947,904,1401.77
947,920,282.34
947,923,286.49
947,958,1952.25
947,960,1726.93
947,1021,1306.76
948,879,273.49
948,888,1631.8
948,891,1752.5
948,924,1527.7
948,934,1521.58
948,943,924.83
948,954,1708.42
948,969,783.97
948,976,923.57
948,982,1702.0
948,996,790.43
949,868,869.26
949,871,345.7
949,873,1424.28
949,895,800.57
949,903,1433.81
949,927,1423.12
949,941,917.31
949,963,24.33
949,995,488.83
949,1006,165.27
949,1009,867.83
949,1015,1648.68
949,1023,1947.11
950,866,975.35
950,882,223.91
950,929,23.65
950,932,399.23
950,958,1933.43
950,975,1456.81
950,991,979.85
950,992,1489.38
951,864,1912.33
951,865,1498.48
951,874,570.62
951,925,25.53
951,953,908.47
951,962,659.02
951,965,1460.85
951,968,570.79
951,978,1371.08
951,979,906.44
951,985,574.56
952,869,318.31
952,884,447.96
952,913,440.27
952,945,1773.34
952,986,1255.55
952,1004,897.3
952,1013,1175.21
952,1025,1173.91
953,865,595.62
953,874,1477.56
953,925,908.19
953,936,1136.9
953,951,908.47
953,962,250.03
953,965,555.14
953,966,1682.03
953,968,1476.02
953,979,24.8
953,985,334.13
954,1,1862.54
954,182,794.84
954,198,438.42
954,878,936.07
954,879,1980.98
954,908,1730.98
954,924,196.18
954,934,194.1
954,948,1708.42
954,956,931.59
954,969,927.16
954,982,24.78
954,996,924.75
955,713,1432.9
955,717,1528.51
955,724,1744.53
955,737,1762.24
955,744,1411.98
955,753,1448.83
955,760,1597.44
955,764,1606.02
955,788,1453.4
955,798,1817.5
955,823,1515.58
955,870,1936.76
955,894,1014.91
955,899,1205.6
955,902,717.29
955,907,1571.2
955,918,1920.57
955,928,32.67
955,931,717.25
955,944,1185.57
955,972,39.19
955,973,1567.41
955,1005,1011.94
955,1018,23.59
956,182,1465.22
956,198,515.81
956,878,23.2
956,896,1920.83
956,908,799.6
956,917,1151.82
956,924,1121.26
956,934,1112.8
956,954,931.59
956,969,1773.33
956,977,1921.55
956,982,922.42
956,996,1779.27
956,999,1151.87
957,993,753.26
958,428,1905.52
958,440,1958.85
958,882,1718.8
958,920,1669.93
958,923,1667.43
958,929,1940.5
958,932,1543.17
958,947,1952.25
958,950,1933.43
958,975,476.62
958,992,444.06
958,1021,645.5
959,883,22.34
959,989,1167.99
959,997,1669.48
959,1024,1702.93
960,449,1735.71
960,470,1698.9
960,861,1539.57
960,875,1550.59
960,886,881.34
960,897,789.98
960,904,325.22
960,947,1726.93
960,987,1547.4
961,867,1850.66
961,887,272.89
961,909,929.75
961,915,946.73
961,930,1594.93
961,970,1253.53
961,988,1558.12
961,1002,28.14
962,865,844.42
962,874,1227.6
962,925,658.31
962,936,1384.62
962,951,659.02
962,953,250.03
962,965,804.77
962,966,1932.06
962,968,1225.99
962,979,250.33
962,985,87.8
963,868,876.25
963,871,349.05
963,873,1431.02
963,895,802.76
963,903,1436.44
963,927,1429.38
963,941,919.3
963,949,24.33
963,995,494.54
963,1006,159.86
963,1009,875.5
963,1015,1650.27
963,1023,1951.58
964,866,1851.9
964,872,962.8
964,880,493.38
964,890,679.31
964,926,806.69
964,939,1197.16
964,991,1852.54
964,1001,1207.82
964,1017,24.94
965,865,49.69
965,876,1734.1
965,925,1461.66
965,936,585.42
965,937,1742.66
965,951,1460.85
965,953,555.14
965,962,804.77
965,966,1128.85
965,979,554.93
965,985,886.75
966,865,1092.92
966,876,669.0
966,903,1849.72
966,919,1005.47
966,936,583.74
966,937,669.27
966,953,1682.03
966,962,1932.06
966,965,1128.85
966,979,1683.15
966,983,1218.75
966,1015,1629.29
967,286,1525.82
967,290,1221.48
967,303,1660.08
967,311,704.08
967,314,622.34
967,315,832.47
967,318,1539.94
967,342,687.27
967,387,832.02
967,405,1650.61
967,867,524.18
967,885,130.73
967,906,1437.38
967,909,1385.2
967,915,1376.94
967,1016,26.45
968,864,1382.0
968,874,24.35
968,889,1957.37
968,925,568.53
968,951,570.79
968,953,1476.02
968,962,1225.99
968,978,801.61
968,979,1475.16
968,985,1143.33
968,998,1615.29
969,182,1311.81
969,198,1261.34
969,878,1770.67
969,879,1057.39
969,924,743.88
969,934,738.26
969,943,1699.7
969,948,783.97
969,954,927.16
969,956,1773.33
969,976,1696.27
969,982,922.13
969,996,28.19
970,887,1524.32
970,901,1511.92
970,930,345.84
970,961,1253.53
970,988,306.15
970,1002,1257.92
970,1020,1533.57
971,290,1739.12
971,303,1968.59
971,314,1953.23
971,315,1645.98
971,387,1661.59
971,405,1992.49
971,906,1055.89
971,911,526.95
971,1010,448.75
971,1022,1374.12
972,713,1471.8
972,717,1563.47
972,724,1774.63
972,737,1792.49
972,744,1450.82
972,753,1485.69
972,760,1632.95
972,764,1640.76
972,788,1490.12
972,798,1843.62
972,823,1550.26
972,870,1905.17
972,894,1045.89
972,899,1174.02
972,902,685.55
972,907,1602.21
972,918,1889.27
972,928,23.81
972,931,686.25
972,944,1154.44
972,955,39.19
972,973,1598.79
972,1005,1043.45
972,1018,32.65
973,705,1302.44
973,713,1137.96
973,716,1608.25
973,717,273.29
973,730,1828.08
973,744,1150.44
973,753,463.93
973,760,1642.84
973,764,1707.2
973,788,447.52
973,798,419.25
973,823,251.27
973,881,1567.8
973,894,553.16
973,907,25.35
973,928,1600.08
973,942,1006.05
973,955,1567.41
973,972,1598.79
973,1005,555.47
973,1008,1562.62
973,1018,1566.14
973,1019,1011.57
974,881,1930.21
974,893,1148.87
974,938,1390.86
974,1007,154.58
974,1008,1934.19
975,882,1242.56
975,929,1463.91
975,932,1067.33
975,950,1456.81
975,958,476.62
975,992,32.62
975,1021,1121.07
976,879,662.83
976,888,710.28
976,891,829.95
976,943,21.68
976,946,1562.88
976,948,923.57
976,969,1696.27
976,996,1699.0
976,1014,1568.55
977,864,1280.53
977,878,1915.54
977,889,649.38
977,896,18.58
977,908,1124.01
977,917,773.03
977,956,1921.55
977,978,1970.17
977,998,1009.03
977,999,776.9
978,864,691.98
978,874,800.5
978,889,1321.91
978,896,1969.14
978,925,1369.81
978,951,1371.08
978,968,801.61
978,977,1970.17
978,985,1944.74
978,998,961.45
979,865,594.13
979,874,1476.3
979,925,906.86
979,936,1134.37
979,951,906.44
979,953,24.8
979,962,250.33
979,965,554.93
979,966,1683.15
979,968,1475.16
979,985,331.96
980,862,553.67
980,888,1801.7
980,891,1692.51
980,898,1526.54
980,905,558.04
980,914,1348.98
980,922,301.22
980,933,21.84
980,946,993.95
980,1014,999.88
981,868,1182.81
981,871,1700.64
981,873,639.89
981,877,579.07
981,910,877.98
981,912,130.94
981,921,1268.13
981,927,633.41
981,945,1629.13
981,984,1272.56
981,990,883.72
981,995,1556.56
981,1009,1189.09
981,1023,98.17
982,1,1886.81
982,182,819.58
982,198,424.33
982,878,926.35
982,879,1974.24
982,908,1721.36
982,924,200.35
982,934,195.41
982,948,1702.0
982,954,24.78
982,956,922.42
982,969,922.13
982,996,920.47
983,876,551.93
983,895,1227.66
983,903,631.5
983,919,222.59
983,936,1779.27
983,937,555.69
983,941,1111.98
983,966,1218.75
983,1006,1860.46
983,1015,410.65
984,869,1812.73
984,873,1910.63
984,877,730.01
984,910,406.63
984,912,1142.94
984,921,24.1
984,927,1905.49
984,945,366.73
984,981,1272.56
984,986,999.69
984,990,409.22
984,1004,1295.51
984,1023,1369.33
985,865,925.22
985,874,1144.35
985,925,574.93
985,936,1463.75
985,951,574.56
985,953,334.13
985,962,87.8
985,965,886.75
985,968,1143.33
985,978,1944.74
985,979,331.96
986,869,939.18
986,877,1729.42
986,884,1703.33
